,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
459,ワイバーン,,公務員,2014-01-13 04:23:37,848,731,40,False,2020-07-25 12:12:21,How well are you dealing with the COVID-19 outbreak? This survey developed by psychologists from around the world p… https://t.co/N3l6dIa4O9,,Twitter Web App,False
460,Anthonia👩🏻‍🎓,Nigeria,Linguist• writer • Human Rights Enthusiast ⚖️ ...save the planet 🌎  #academia,2017-01-18 13:37:35,205,153,10553,False,2020-07-25 12:12:20,The thing about being #LightSkinned is that every bruise on your body can be seen from Mars 🌝plus the fact that you… https://t.co/MwqNMipANn,['LightSkinned'],Twitter for iPhone,False
461,Kᴏʟʟʏ Sᴛᴜᴅɪᴏꜱ ™,india,"Instant Gallery | BoxOffice Stats | Movie Updates | Social Media Promotion | Cine - City - Sports News | Entertainment Portal | DM For Promos
 📲 9715191111",2010-11-11 23:22:45,91354,1561,2804,False,2020-07-25 12:12:18,"Actor @VishalKOfficial and his father Mr.G.K.Reddy tested positive for #Covid19 15/20 days back..

While #Vishal 's… https://t.co/yXdPgtkW92","['Covid19', 'Vishal']",Twitter for Android,False
462,Vamsi Shekar,"Hyderabad, India",PRO and Journalists in Telugu Film Industry | Follow us in FB on https://t.co/rJhQIYqWRr Insta on https://t.co/2PfxY6oab9,2016-10-02 06:11:22,29871,404,25304,False,2020-07-25 12:12:17,". @PawanKalyan about resuming movie shootings in his latest interview.
#Covid19 #Janasena #Powerstar #VakeelSaab https://t.co/bpalIFxA6F","['Covid19', 'Janasena', 'Powerstar', 'VakeelSaab']",Twitter for Android,False
463,BODYSLAM.NET,"North Carolina, USA","Check out our site https://t.co/9XfqqoJL2A for all your pro wrestling news & rumors, and make sure to follow us! Owned & Founded by @Casshooole.",2012-02-01 07:47:17,25425,19091,25201,False,2020-07-25 12:12:17,"Another WWE employee has contracted COVID-19

Via @PWCDeez

#WWE #WrestleMania #COVID19 #Coronavirus

https://t.co/6sxCU0hn7a","['WWE', 'WrestleMania', 'COVID19', 'Coronavirus']",Twitter for Android,False
464,Sajjad Ali Altamash,Br-e-Sageer,| A Man Who Composed in Woman Womb And relates from Hominidae But i Am Mud Actually | Bluish |,2018-08-07 07:19:28,181,7,361,False,2020-07-25 12:12:13,"Thats What i got In This Productive Quarantine ,  After a Hard Assignments and Quizzes . #Productive  #COVID19… https://t.co/B7mEqHTPHm","['Productive', 'COVID19']",Twitter for iPhone,False
465,TriBeCa Care,"Kolkata, India","From 24x7 Emergency Support to Home Care, Senior Travel to Club Tribeca, we support seniors in every aspect of their lives. Begin a new life with us!",2014-05-02 11:24:36,137,982,115,False,2020-07-25 12:12:11,"In order to help people opting for Home Isolation, TriBeCa Care has come up with a remote monitoring package.  Cont… https://t.co/XW2uPlBAxj",,Twitter Web App,False
466,Shabraiz Bashir (شبریز بَشیر),Jammu And Kashmir,Cheif Editior News 70 Kashmir and Special Correspondent The Dispatch,2018-11-03 17:14:31,336,79,479,False,2020-07-25 12:12:04,"#COVID19 : Restriction extended in #kupwara till 3 August. 
#CoronaVirusUpdate #FightAgainstCOVID19 #PANDAMIC https://t.co/XeP0c0LBRD","['COVID19', 'kupwara', 'CoronaVirusUpdate', 'FightAgainstCOVID19', 'PANDAMIC']",Twitter for Android,False
467,Stuart “Man” Harrison 👀,East Coast,"So, Twitter jail - am I right?! Fresh account for an old member of the resistance. WEAR A MASK!!!",2020-07-21 22:06:31,3,124,260,False,2020-07-25 12:12:03,@NBCNews @gtconway3d and... can the press knock it off with this whole “change of tone” this week from Trump. It’s… https://t.co/7Bgj4C9atH,,Twitter for iPad,False
468,CILT Ireland,Dublin,"Professional body for #Logistics, #Transport and #SupplyChainManagement in #Ireland
CILT Ireland is a Registered Charity: Number CHY6502",2013-10-21 15:42:45,924,517,1432,False,2020-07-25 12:12:02,A big thank you to the team Cenit College in Nass and their ongoing support for our #ADR #Exams. Due to #COVID19 re… https://t.co/SJmuYI5DNR,"['ADR', 'Exams', 'COVID19']",Buffer,False
469,The Lancet Infectious Diseases,London,"The Lancet Infectious Diseases is the leading clinical infectious diseases journal for peer-reviewed research and review, comment, and news. IF=24.446",2014-03-06 16:55:56,41714,242,760,False,2020-07-25 12:12:01,New Personal View: Need for sustainable biobanking networks for #COVID19 and other diseases of epidemic potential https://t.co/jmYKciZOju,['COVID19'],Twitter for iPhone,False
470,CBC Day 6,Canada,"CBC Radio One Saturdays at 10 am (10:30 NT), Sundays 1 am (1:30 NT)  |  Sirius XM Saturdays at 10 am ET, and Sundays at 6 am ET | Syndicated on PRI.",2010-08-11 18:31:42,17038,2603,2368,True,2020-07-25 12:12:00,"#COVID19 has worsened an already dire opioid crisis. There are fewer social supports, people battling addictions mu… https://t.co/WIN1DZkoYn",['COVID19'],TweetDeck,False
471,Mark Thoms,"Mount Prospect, IL","United Airlines employee, but all thoughts, posts, reposts  and opinions are my own.",2010-01-14 15:23:34,119,455,1886,False,2020-07-25 12:11:58,"Passengers cheer as ‘Karen’ is kicked off flight for refusing to wear mask
#airlines 
#coronavirus 
#covid19 
#Mask  https://t.co/3VimRsfAUb","['airlines', 'coronavirus', 'covid19', 'Mask']",EveryoneSocial,False
472,Yugan,"Trincomalee , Sri Lanka",News Update (Tamil & English ) | Current Scenario | Current Situation |,2019-04-23 14:31:26,25,604,41,False,2020-07-25 12:11:57,"🔴Corona Alert |
Four arrivals from Chennai tested positive for Covid-19 raising the total in Sri Lanka to 2,768.… https://t.co/AwDjGiZvDT",,Twitter for Android,False
473,JB,Vermont,"R.N.-Retired. Wife to super smart & humble guy, Mom to 4 great kids. Catholic, Pro-Life. #SCOTUS #resister #votebluenomatterwho #marchforourlives #resistance 🌊",2013-09-23 13:12:29,3187,4722,9490,False,2020-07-25 12:11:56,"Oh for fvck’s sake @CNN @sarahcwestwood STOP WITH THE BS. #trump has not changed his tone. So @FoxNews. 
#CNN weeke… https://t.co/4DVBg0cCqF","['trump', 'CNN']",Twitter for iPhone,False
474,Humble,"Saint Louis, Missouri","Pray(The Lord's Prayer), Repent, and Bless your food correctly(Body&Blood). #TheElements Everything else is man made.",2009-04-14 17:07:36,1958,1848,12,False,2020-07-25 12:11:49,Teachers dealing with gettin they students in virtual class who have Parents that are just no help at all. So eithe… https://t.co/1xNXd2wH2t,,Twitter for Android,False
475,Wood Inn Birdhouses,"Florida, USA","Proudly Made and Hand Crafted in USA by Wood Inn Birdhouses using NW, US Reforested Premium Inland Cedar and SE, US Reforested Selected Natural Whitewood Boards",2020-04-17 16:10:11,2,19,60,False,2020-07-25 12:11:45,@NYCAudubon #Audubon #SaturdayMorning #SaturdayVibes #COVID19 #SaturdayThoughts #SaturdayMotivation #free shipping… https://t.co/VUTtHfSyPo,"['Audubon', 'SaturdayMorning', 'SaturdayVibes', 'COVID19', 'SaturdayThoughts', 'SaturdayMotivation', 'free']",Twitter for iPhone,False
476,TinkerLane 😷 Mask/Handwashing/Distance ⚽🗽🌌🍷🐋🌊,"Virginia, USA",Luv travel w. wife; lib male; #MFImpeached #Resist #PRU #VoteBlueNoMatterWho #EradicateGOP🌊. Unfollow begets unfollow. MAGAts blocked,2009-02-23 21:32:38,4809,4920,2021,False,2020-07-25 12:11:44,"The #OrangeBaboon wants to make sure we have over 150K dead from #COVID19 before the end of July!

7/24: 148490 dea… https://t.co/cOVtyFoRrL","['OrangeBaboon', 'COVID19']",Twitter Web App,False
477,Emmanuel Returns,,Emmanuel is a reference to the character by that name in George Orwell's book 1984.,2020-05-14 17:53:33,19,125,1346,False,2020-07-25 12:11:43,"How did America go from
the land of the free and home of the brave
to
the land of the acquiescent and home of the f… https://t.co/EoRJn52zBv",,Twitter for Android,False
478,Paul Revere Karate Chop,,Co-host of Majestic Ears Only podcast; love spaceflight from mainstream to conspiracy; Pittsburgh sports; pulled into politics more often than I want to be.,2011-04-17 10:51:12,632,1320,26426,False,2020-07-25 12:11:38,"https://t.co/v4w6cLyHhu

RFK Jr soars. Phenomenal read about the LACK of scientific testing behind #vaccine development. #COVID19","['vaccine', 'COVID19']",Twitter for iPhone,False
479,titus tittoh,70%Burkina Faso / 30%Zambia,The Key to time management is to see the value of every moment,2010-10-26 08:16:15,283,325,1894,False,2020-07-25 12:11:36,Together as One! #Covid19 #EconomicRecovery https://t.co/DwABLnFpjR,"['Covid19', 'EconomicRecovery']",Twitter for iPhone,False
480,Sarkazzum,United States of America,"I'm just that guy with severe depression, anxiety, OCD, diabetes, and high blood pressure. Tweeting funny stuff helps me relax. This is cheaper than therapy.",2020-07-08 04:38:15,12,22,19,False,2020-07-25 12:11:36,We've progressed to the point that we're joking about #COVID19 . That's good...now if we could just get some sort o… https://t.co/AKDfTtpsFY,['COVID19'],TweetDeck,False
481,Samia Ali Salama,"Pennsylvania, USA","Mother #veteran #liberal #atheist #poet, #LGBTQ ally. Lover of peoples and languages. NYer, born 1955. #VoteBlue #BLM https://t.co/UcVhJ09i6I",2009-10-27 13:30:12,3134,2794,90437,False,2020-07-25 12:11:34,"@forwardarc @realDonaldTrump @VP If the U.S. doesn’t lock down, we’re stupid, and will reap what we sowed. 
And I c… https://t.co/7hwD0gcNOt",,Twitter for iPhone,False
482,TraderStef,Live Free or Die - NH USA,"TraderStef ™ Author Investor Trader - Fusion/Technical Analysis, Precious Metals Gold, Silver, Miners, Stock Market. Not a Financial Advisor - Follow at Website",2013-09-10 16:20:11,8554,1357,1724,False,2020-07-25 12:11:31,"so lets pack'em all into schools in late summer/fall, big mistake for now as young are always a major disease vecto… https://t.co/uCNLTAsTnU",,Twitter Web App,False
483,Phil Neilsen,"London, England",,2014-10-30 01:16:29,26,454,1413,False,2020-07-25 12:11:28,@funder Cannot imagine ANY #American in a right state of mind ever voting for the LUMP OF MASS unless they're membe… https://t.co/3AbFjr96H8,['American'],Twitter for Android,False
484,Chris,United States,Jack of all trades... Master of some,2017-06-30 01:14:27,122,122,3098,False,2020-07-25 12:11:23,If schools reopen the spread of #COVID19 will be on a biblical scale.,['COVID19'],Twitter for iPhone,False
485,Dorathybachor,,I am Dorathy Bachor and I am contestant no 8 in the ongoing bbnaija lockdown season 5 (2020). Kindly follow me both on twitter and IG: @dorathybachorbusty.,2020-07-20 05:35:46,11,1,1,False,2020-07-25 12:11:22,"Hello #dorathians. Let's hit 1k followers on Twitter.  Kindly retweet and follow 😘 
https://t.co/Jp8aRjoEE3… https://t.co/ADPR7A7qCN",['dorathians'],Twitter for Android,False
486,S Mannar Mannan,"Coimbatore, Tamil Nadu","Deputy Chief of Bureau, The New Indian Express, Coimbatore  @NewIndianXpress @xpresstn",2009-09-26 07:15:03,1005,418,131,False,2020-07-25 12:11:20,"With #Coimbatore district administration announcing complete #lockdown from 5 pm on Saturday till 6 am on Monday, h… https://t.co/T66nLKWg9M","['Coimbatore', 'lockdown']",Twitter Web App,False
487,marklaverdure,Los Angeles & Billings,"I have passion for living life to it's fullest. Always out and about ...I Work hard, play harder...it's all about having fun!",2011-03-04 15:17:55,10078,10316,19623,False,2020-07-25 12:11:19,@realDonaldTrump #TrumpDeathToll148K 4.2 Million cases of #COVID19 Millions Unemployed! #TrumpPandemicFailure… https://t.co/FbcBToXKQC,"['TrumpDeathToll148K', 'COVID19', 'TrumpPandemicFailure']",Twitter Web App,False
488,Dr. Alia Shah,"City of London, London",Founder & #CEO #APR360; Global Top 50 #PR & #UK Top 30 #Marketing; #PublicRelations #Branding; #ThoughtLeader; #Strategy #Publicity #Influencer; #Photography,2012-06-07 09:15:55,6229,302,3177,False,2020-07-25 12:11:19,"Cheap #virus-killing spray that costs pennies could end Britain's #coronavirus, #COVID19 nightmare https://t.co/LSVcYqIweS","['virus', 'coronavirus', 'COVID19']",Twitter for Android,False
489,Project Alert VAW,"Lagos, Nigeria",Project Alert is a non-governmental women's rights organisation set up in January 1999 to promote and protect the rights of women and young girls.,2011-07-07 10:52:42,2334,103,959,False,2020-07-25 12:11:18,One of the roles these survelliance team play in the community is to respond to and also support women and girls ex… https://t.co/lXtL03iXUO,,Twitter for Android,False
490,MMBBDomains,United States,"#Political/#election/#business/#news/#arts & #lifestyle #domains. US-based. Views own. RTs & likes don't = endorsement/affiliation, on our part or theirs.",2019-11-07 17:07:48,93,66,212,False,2020-07-25 12:11:14,"#Hurricane may hit area with major #COVID19 spread &amp;  full hospitals. This is why we need

https://t.co/nLfpY1vEvZ… https://t.co/DulqthAtyT","['Hurricane', 'COVID19']",Twitter for Android,False
491,Jordan (Free Palestine),"Belfast, Northern Ireland",just a wee socialist trying to spread love & solidarity to all the cool people in the world. #FreePalestine #FreeGaza 🇵🇸 #ClimateJustice #BLM  💚🐝🌍❤️🌈,2019-04-22 18:14:54,503,1053,24673,False,2020-07-25 12:11:13,"Day 31: #FreePalestine
Palestinians are still in danger of #COVID19. #PalestiniansLivesMatter #EndApartheidNow… https://t.co/chDHeKuOgE","['FreePalestine', 'COVID19', 'PalestiniansLivesMatter', 'EndApartheidNow']",Twitter for iPhone,False
492,SRV Mamata Hospital,"Kalyan Dombivali, India",Dombivali's 1st Tertiary Care Hospital,2018-07-25 09:54:35,12,6,0,False,2020-07-25 12:11:12,"SRV Group of Hospitals is dedicated in making neighborhood healthy.
To book an appointmentr our SRV experts call 86… https://t.co/QdaKcO06JW",,Twitter Web App,False
493,Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,433,1,0,False,2020-07-25 12:11:12,"293 new cases and 3 new deaths in Uzbekistan 

[13:11 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False
494,KRS8”,,,2020-06-16 07:29:50,1,132,147,False,2020-07-25 12:11:11,@DonaldJTrumpJr 145k million dead from #COVID19 over 40 million unemployed GFY,['COVID19'],Twitter for iPhone,False
495,Coburg Consulting Group Ltd,"Nairobi, Kenya",Coburg Consulting Group (CCG) Limited was established in Kenya to provide expert technical and logistics support to development partners in Eastern Africa.,2020-06-23 05:23:23,118,143,40,False,2020-07-25 12:11:10,"As Somalia heads to political campaign and later elections, any political instability at this time will reverse any… https://t.co/fZuMSygdR3",,Twitter Web App,False
496,Judy Cheesey,,Call it as I see it.,2017-05-14 09:47:53,250,187,956,False,2020-07-25 12:11:10,@jjauthor Can someone give this twirp and his family #COVID19 please and thank you.,['COVID19'],Twitter for iPhone,False
497,Mauricio Ramirez Villegas,República Dominicana,Cuenta oficial del Representante de Naciones Unidas y Coordinador Residente 🇺🇳@ONU_RD🇩🇴 @UN_SDG @GlobalGoalsUN #StandUp4HumanRights #LeaveNoOneBehind,2020-02-10 21:08:02,254,675,542,False,2020-07-25 12:11:08,"The @UN is helping families use the opportunity to teach young people about global challenges, including not only t… https://t.co/blbaeTj90J",,Twitter for iPhone,False
498,beingData,,Reliable inductive reasoning,2015-01-27 19:31:31,6,59,1,False,2020-07-25 12:11:08,"Spike in U.S. Cases Far Outpaces Testing Expansion
 https://t.co/HqB3P5aIcS
#COVID19 https://t.co/HG1V3iTSwd",['COVID19'],Twitter for Android,False
499,GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26108,26003,2,False,2020-07-25 12:11:07,ALERT: Right-Wing People ‘Least Likely To Wear Face Masks’ - Global Pandemic News | #Coronavirus #COVID19 #Protests… https://t.co/3aeXQVuHy1,"['Coronavirus', 'COVID19', 'Protests']",GlobalPandemic.NET,False
